Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	root_age
9591.994481656082	10000.999999999996	9613.30888702702	10001.00000000002	10000.999999999996	10001.000000000013	10000.99999999998	9706.34597057457	10000.999999999993	10617.35854792984	10000.999999999984	10001.000000000047	10001.000000000018	10127.54358998359	10001.000000000022	10000.999999999984
10637.710474483369	10000.999999999998	10000.999999999947	10001.000000000025	10000.999999999995	10001.000000000004	10001.000000000033	9519.04171057655	10000.999999999998	10415.301658219238	10001.000000000044	10000.999999999976	10000.99999999998	12785.816086624378	10000.999999999993	11119.912625325876
10001.000000000004	9714.639405263295	10001.000000000011	10001.000000000035	10000.999999999958	10001.00000000003	10246.901511743856	10000.999999999998	10001.000000000055	10319.664219581311	10001.000000000005	10000.999999999984	10000.999999999989	10001.000000000036	9677.267670917521	10001.000000000047
10000.999999999987	10000.99999999997	10001.000000000027	10000.999999999953	10000.99999999994	10512.545435578888	10000.999999999953	10001.000000000042	10000.999999999995	10001	10001.00000000001	10586.863378100568	10425.59890738819	10313.341289408492	10001.000000000013	10001.000000000055
10000.999999999973	10000.999999999976	10001.000000000044	10772.303133409694	10000.999999999978	10001.00000000002	10000.99999999999	10001.000000000038	10001.000000000013	10000.999999999978	9674.567489193345	10416.541203938634	10001.000000000025	10000.999999999996	10475.077256324064	9672.801307055852
10001.000000000018	10001.000000000004	10000.999999999975	10000.999999999996	10001.000000000011	10001.000000000038	10001.000000000002	10000.99999999999	10090.442201120828	10001.000000000004	10080.083178791374	10001.000000000004	10001.000000000035	10001.000000000007	10001.000000000013	10001.00000000002
10000.999999999993	10001.00000000001	9688.671810283313	10000.999999999985	10001.000000000035	10001.00000000002	9289.482665275367	9617.674751620523	10000.999999999975	9491.97602792117	10000.999999999995	10000.999999999984	10000.999999999973	10000.999999999947	10001.000000000025	10000.999999999993
9477.374643821786	9710.215515531	9593.13615831677	10001.000000000033	10000.999999999989	10617.858355615625	10000.999999999995	10000.999999999967	10001.000000000027	10001.000000000007	9378.1609424106009	10000.999999999995	10000.999999999989	10001.00000000001	9684.149359879913	9688.72333183191
9099.135136012223	10000.999999999996	10001.000000000016	11463.78508118899	10413.431736947678	10001.000000000013	10001.000000000022	10363.574344643028	10001.000000000024	10001.00000000001	10000.999999999965	10000.999999999985	10000.99999999999	10352.11885559721	10001.000000000025	10000.999999999944
9582.09016617091	9215.324492001564	10001.00000000001	10000.999999999962	9662.5980303861	10000.999999999975	10001.000000000022	9890.599955658545	9217.169037018593	10000.999999999996	10001.000000000015	10001.00000000001	10000.999999999976	10000.999999999987	10000.999999999949	10000.999999999975
10001.00000000003	10000.999999999995	10000.999999999945	10545.735833245015	10000.999999999982	10609.12221245945	10348.040163341762	10001.000000000027	10001.000000000025	10001.000000000047	10001.000000000027	11002.6878793957	10001.000000000007	10000.999999999965	10837.029141758503	10001.000000000038
10334.921588800747	11393.391165828956	10380.686990539652	10000.99999999996	9895.137752978097	10428.310130580012	10000.999999999967	10001.00000000004	10000.999999999984	10000.99999999998	10000.999999999969	10001.000000000035	10001.000000000005	10001.000000000018	9781.823983005901	10807.764784453284
10001.000000000002	10000.999999999984	10000.999999999982	10347.05927690065	10000.999999999956	10703.536265527482	10001.000000000011	10001.000000000027	10001	10001.000000000007	10000.999999999965	10000.999999999976	10000.999999999982	10001.000000000015	10588.875925264423	10001.000000000013
10000.999999999993	9617.746212034304	9921.413925013796	10001.00000000001	10001.000000000025	10000.999999999942	10000.999999999969	10001.000000000004	10001.00000000002	10001.000000000013	10001.000000000022	10001.000000000022	10001.000000000013	10001.000000000018	11129.545369623713	10001.000000000036
10000.999999999985	10000.999999999945	10001.00000000007	9370.99396537815	10001.000000000015	9619.828261193381	10001.000000000004	10001.000000000031	10000.999999999989	10001.00000000003	10001.000000000044	10001.000000000018	10001.000000000025	9708.078412503537	10000.999999999956	10001.000000000018
10000.999999999982	10001.000000000002	10001.000000000004	10000.999999999969	10000.99999999998	10001.000000000033	10001.000000000005	10000.99999999997	10372.102857794865	10000.999999999958	10000.999999999995	9840.501174130875	10690.432542858949	10000.999999999975	10000.999999999976	10001.00000000003
10001	9316.231982418572	10331.407978968047	10241.236350352807	10000.999999999996	10001.000000000002	10000.999999999967	10001.00000000003	10001.000000000016	10000.999999999955	10000.999999999987	10001.000000000025	10411.487816729954	10633.060411614497	10000.99999999995	10001.000000000045
10000.999999999965	10001.000000000002	9908.010163031322	10001.000000000002	10394.01540937534	10188.022914246134	10001.000000000011	10000.999999999982	10001.000000000024	10342.351327750115	10000.999999999982	9985.0358682397	10000.999999999985	10382.553917921055	10000.999999999989	10001.000000000022
10001	10000.999999999995	10001.000000000025	10001.000000000071	9490.560770435559	10001.000000000005	10000.999999999998	10001.000000000024	9169.514652834312	10001.000000000027	10000.99999999999	10349.362812294868	10000.99999999995	10001.000000000027	10000.999999999989	10001.000000000015
10001.000000000038	10344.048082984384	10001.000000000045	10637.605714505125	10000.999999999989	10000.999999999953	10000.99999999998	10001.000000000022	10373.46550336853	10001.000000000004	10001.000000000011	10000.999999999993	10001.000000000036	10000.999999999989	10001.000000000002	10000.999999999962
10497.56225871558	10000.999999999969	9749.71414164301	10347.211379001688	10001.000000000038	11976.549593864795	10001.000000000022	10001.000000000024	10000.999999999975	10000.999999999987	10001.000000000011	10001.000000000016	10334.69684471866	10000.999999999985	10001	10000.999999999958
10001.000000000011	10001.000000000033	11151.916626660857	10000.999999999996	10001.000000000051	10001.000000000005	10001.000000000024	10001.000000000018	10143.03637882766	10000.99999999997	10001.000000000011	10001.000000000018	10000.999999999996	10426.073712913558	9675.24652265033	10001.000000000002
10000.999999999984	10342.083153075919	10001.000000000004	10000.999999999998	10000.999999999982	10399.12956536461	10001.000000000025	10001.000000000018	10001.000000000015	10000.999999999993	10361.278387939363	10001.000000000007	10001.000000000011	10299.317160763641	10001.000000000053	9640.115260643131
10677.137267619306	10000.999999999969	10001.000000000024	10294.540479665216	10326.090115250627	10434.655785700415	10000.999999999975	8775.252121928232	8777.381218904065	10001.000000000005	10000.99999999999	10368.513491493093	10000.99999999997	9837.832798639509	9770.279784745711	10001.000000000033
10000.999999999993	10000.99999999998	10001.000000000038	10001.00000000002	10000.999999999947	10001.000000000016	10000.99999999997	10330.325614867079	10000.999999999978	10000.999999999989	10000.999999999964	10000.999999999975	10468.112833789188	10001.000000000027	10000.999999999989	10000.999999999984
10001.000000000038	10000.999999999989	10483.867995699042	9679.938573238524	10000.999999999973	10000.99999999999	10000.999999999995	10001.000000000035	10001.000000000047	10001.00000000001	10001.000000000011	10001.000000000027	10538.069293967197	10000.999999999962	10000.999999999996	10419.086217118609
8753.848316959262	10000.99999999998	10000.999999999989	10001.00000000001	10001.000000000055	10001.000000000007	10000.999999999987	10000.999999999984	10001.000000000004	10001.000000000016	10000.999999999995	10000.999999999985	9883.776024903056	10000.999999999947	10000.999999999944	10000.999999999867
9613.025049676915	10000.999999999995	10000.999999999956	10001.000000000002	10001.000000000018	10001	10001.000000000018	10000.999999999984	9600.620657296413	10000.999999999967	10000.99999999996	10000.999999999964	10001.000000000007	10000.999999999982	10000.99999999999	10001.000000000051
9640.887996119065	10397.786633913474	10000.999999999998	10000.999999999942	11558.65771977808	9706.119405886695	10327.819564482863	10001.000000000002	11450.23313016531	10000.999999999982	10600.426808195218	10001.000000000025	10001.000000000042	9578.330337752092	10335.870886927576	10000.999999999882
10001.000000000036	10001.000000000038	10000.99999999999	10000.999999999987	10319.304635181023	10001.000000000022	10433.485119029725	10001.000000000036	10000.999999999973	10000.999999999998	11346.257541077002	10001.000000000002	10001.000000000033	10757.4302353287	10000.999999999953	10000.999999999956
10000.99999999999	10426.936171592639	10000.999999999996	10000.999999999996	10000.999999999995	10001.000000000035	9629.115944973591	9708.332582008738	9626.234424430308	10001.00000000003	9587.675386100214	10000.999999999982	10000.99999999999	10000.999999999978	10447.394238384733	10000.999999999964
10000.999999999985	10001.000000000015	10437.896062702199	10427.640911092218	10000.999999999975	10000.999999999993	10308.13164851794	10017.447255443973	10000.999999999998	10670.58710653485	10326.10536844452	10305.081213323963	10308.473357612647	10000.99999999996	10001.000000000024	10001
10001.000000000004	10000.999999999944	10000.999999999947	9718.11564620111	10000.999999999984	10001.000000000085	10000.999999999984	10000.999999999989	10000.999999999978	9514.681617281407	10001.000000000011	10001.000000000013	9854.7215438103	10000.99999999998	10000.999999999978	10000.999999999958
10000.999999999996	10985.452332324116	10000.999999999995	10000.999999999982	10736.57963312408	9292.455492575338	10001.000000000062	10001.000000000031	10000.999999999973	10000.999999999987	10001.000000000024	10000.999999999964	10000.999999999982	9362.708387462004	10001.000000000018	10001.000000000007
8973.424492688226	10000.999999999984	10000.999999999995	10000.999999999998	11313.588709389176	10000.999999999989	10001.000000000005	10001.000000000007	10304.57924950686	10001.000000000013	10001	10000.999999999998	11032.06136142437	10000.999999999998	9421.033679919741	10001.000000000027
10000.999999999985	10000.999999999949	10001.000000000007	10001.000000000044	10001.000000000016	10001.000000000002	10001.000000000053	9526.039288217196	10001	9609.698387692248	10000.999999999995	10001.000000000024	9268.903397846503	10000.99999999999	10001.000000000018	9188.897558280783
10397.650394829188	10917.250997958376	10001	10609.521223302669	10000.99999999997	10000.99999999998	10001.000000000022	9806.607399150485	10000.999999999993	9619.000439413514	10000.999999999996	10437.625437458222	10186.735334780178	10397.541110592043	10001.000000000004	10000.999999999995
10000.999999999982	9341.299793863449	9511.445813945515	10001.000000000035	10000.999999999985	10000.999999999995	10000.999999999969	10000.999999999998	9673.64883451058	10000.999999999975	10001.000000000073	10001.000000000027	10001.000000000053	9436.463650343503	10000.999999999996	10001.000000000071
10000.99999999999	10000.999999999967	10001.000000000018	10001.000000000015	9702.920451314872	10287.038508258336	10317.798348074368	10000.999999999969	10000.999999999982	10000.999999999975	10001.000000000004	10001.00000000004	10001.000000000011	10001.000000000053	9895.68560556651	10001.000000000087
10000.99999999998	10001.000000000036	10001.000000000035	10000.999999999973	10001.000000000016	10001.000000000025	10299.819299555966	10001	10000.999999999998	10000.999999999978	10001.000000000025	10001.000000000024	9904.078530968394	10001.000000000053	10000.999999999967	10000.999999999956
10464.963758964705	10000.999999999956	10001.000000000016	10000.999999999955	10352.772684166805	10000.999999999965	10001.000000000005	10001.000000000016	10000.999999999949	10000.999999999975	10001.000000000018	10000.999999999962	10000.999999999998	10001.000000000024	10000.999999999975	10001.000000000035
10001.000000000018	10000.999999999978	10000.999999999987	10001.000000000016	10558.689429652735	10000.999999999995	10092.805630688155	10000.999999999976	10001.000000000042	10174.011589650718	10001.00000000001	10001.000000000031	10000.999999999989	10000.999999999976	10000.999999999989	9454.981838689579
10001.000000000025	10001.000000000018	10000.999999999978	10001.000000000024	9245.126986789395	10000.999999999967	10001.000000000011	9177.258022368524	10052.11680789309	10001.000000000044	10000.999999999989	9631.204231171161	10465.878832936261	10000.999999999998	9659.805705438357	10001.000000000013
